0 33.138698
100 5.884898
200 2.932371
300 1.498839
400 1.319803
500 0.929765
600 0.818915
700 0.483928
800 0.429398
900 0.393043
1000 0.359902
1100 0.347398
1200 0.347398
1300 0.325172
1400 0.294510
1500 0.290771
1600 0.242738
1700 0.239414
1800 0.234382
1900 0.208238
2000 0.208238
2100 0.181694
2200 0.181694
2300 0.176015
2400 0.176015
2500 0.159954
2600 0.159954
2700 0.132594
2800 0.132594
2900 0.132594
3000 0.112392
3100 0.112392
3200 0.105378
3300 0.105378
3400 0.093142
3500 0.093142
3600 0.083887
3700 0.083887
3800 0.075226
3900 0.069527
4000 0.069527
4100 0.069527
4200 0.061603
4300 0.060838
4400 0.060838
4500 0.060838
4600 0.058984
4700 0.058493
4800 0.058493
4900 0.058493
5000 0.058493
5100 0.054967
5200 0.050658
5300 0.049131
5400 0.045450
5500 0.036052
5600 0.036052
5700 0.036052
5800 0.036052
5900 0.036052
6000 0.036052
6100 0.032408
6200 0.025769
6300 0.025769
6400 0.025769
6500 0.025769
6600 0.025566
6700 0.025566
6800 0.025566
6900 0.024349
7000 0.024349
7100 0.024349
7200 0.024349
7300 0.024349
7400 0.024349
7500 0.024349
7600 0.024349
7700 0.024349
7800 0.024349
7900 0.023032
8000 0.023032
8100 0.023032
8200 0.020229
8300 0.019374
8400 0.019374
8500 0.019374
8600 0.019374
8700 0.019374
8800 0.019374
8900 0.019374
9000 0.019374
9100 0.019374
9200 0.019374
9300 0.017724
9400 0.017724
9500 0.017010
9600 0.017010
9700 0.017010
9800 0.017010
9900 0.017010
10000 0.016731
10100 0.016731
10200 0.016731
10300 0.016731
10400 0.016731
10500 0.016731
10600 0.016731
10700 0.016731
10800 0.016731
10900 0.016731
11000 0.016731
11100 0.016731
11200 0.016731
11300 0.016731
11400 0.016731
11500 0.016731
11600 0.016731
11700 0.016731
11800 0.016731
11900 0.016731
12000 0.016731
12100 0.016731
12200 0.015048
12300 0.015048
12400 0.015048
12500 0.015048
12600 0.015048
12700 0.015048
12800 0.015048
12900 0.015048
13000 0.013978
13100 0.013978
13200 0.013978
13300 0.013978
13400 0.013978
13500 0.013978
13600 0.013978
13700 0.013978
13800 0.013978
13900 0.013978
14000 0.013978
14100 0.013978
14200 0.012840
14300 0.012840
14400 0.012840
14500 0.012840
14600 0.012840
14700 0.012840
14800 0.012840
14900 0.012840
15000 0.012840
15100 0.012840
15200 0.012045
15300 0.012045
15400 0.012045
15500 0.012045
15600 0.012045
15700 0.012045
15800 0.012045
15900 0.012045
16000 0.012045
16100 0.012045
16200 0.012045
16300 0.010627
16400 0.010627
16500 0.010627
16600 0.010627
16700 0.010627
16800 0.010627
16900 0.010627
17000 0.010414
17100 0.010414
17200 0.010414
17300 0.010414
17400 0.010414
17500 0.010414
17600 0.010414
17700 0.010414
17800 0.010414
17900 0.010414
18000 0.010414
18100 0.010414
18200 0.010414
18300 0.010414
18400 0.010165
18500 0.010165
18600 0.010165
18700 0.010165
18800 0.010165
18900 0.010165
19000 0.010165
19100 0.008465
19200 0.008465
19300 0.008465
19400 0.008465
19500 0.008465
19600 0.008465
19700 0.008212
19800 0.008212
19900 0.008212
20000 0.008212
20100 0.008212
20200 0.008212
20300 0.008212
20400 0.008212
20500 0.008212
20600 0.008212
20700 0.008212
20800 0.008212
20900 0.008212
21000 0.008212
21100 0.008212
21200 0.008212
21300 0.008188
21400 0.008188
21500 0.008188
21600 0.008188
21700 0.008188
21800 0.008188
21900 0.008188
22000 0.008188
22100 0.008188
22200 0.008188
22300 0.008188
22400 0.008188
22500 0.008139
22600 0.008139
22700 0.007850
22800 0.007850
22900 0.007850
23000 0.007850
23100 0.007850
23200 0.007850
23300 0.007850
23400 0.007850
23500 0.007850
23600 0.007850
23700 0.007850
23800 0.007850
23900 0.007850
24000 0.007850
24100 0.007850
24200 0.007850
24300 0.007850
24400 0.007850
24500 0.007850
24600 0.007850
24700 0.007850
24800 0.007850
24900 0.007850
25000 0.007850
25100 0.007850
25200 0.007850
25300 0.007850
25400 0.006507
25500 0.006507
25600 0.006507
25700 0.006507
25800 0.006507
25900 0.006507
26000 0.006507
26100 0.006507
26200 0.006507
26300 0.006507
26400 0.006507
26500 0.006507
26600 0.006507
26700 0.006507
26800 0.006507
26900 0.006507
27000 0.006507
27100 0.006507
27200 0.006507
27300 0.006507
27400 0.006507
27500 0.006507
27600 0.006507
27700 0.006507
27800 0.006507
27900 0.006507
28000 0.006507
28100 0.006507
28200 0.006507
28300 0.006507
28400 0.006507
28500 0.006507
28600 0.006507
28700 0.006507
28800 0.006507
28900 0.006507
29000 0.006507
29100 0.006507
29200 0.006507
29300 0.006507
29400 0.006507
29500 0.006507
29600 0.006507
29700 0.006507
29800 0.006507
29900 0.006507
30000 0.006507
30100 0.006507
30200 0.006507
30300 0.006507
30400 0.006507
30500 0.006507
30600 0.006428
30700 0.006428
30800 0.006428
30900 0.006428
31000 0.006428
31100 0.006428
31200 0.006428
31300 0.006428
31400 0.006428
31500 0.006428
31600 0.006428
31700 0.006428
31800 0.006428
31900 0.006428
32000 0.006428
32100 0.006428
32200 0.006428
32300 0.006428
32400 0.006428
32500 0.006428
32600 0.006428
32700 0.006428
32800 0.006428
32900 0.006428
33000 0.006428
33100 0.006428
33200 0.006428
33300 0.006428
33400 0.006428
33500 0.006428
33600 0.006428
33700 0.006428
33800 0.006428
33900 0.006428
34000 0.006428
34100 0.006428
34200 0.006428
34300 0.006428
34400 0.006428
34500 0.006428
34600 0.006428
34700 0.006428
34800 0.006428
34900 0.006428
35000 0.006428
35100 0.006428
35200 0.006428
35300 0.006428
35400 0.006428
35500 0.006428
35600 0.006428
35700 0.006428
35800 0.006428
35900 0.006428
36000 0.006428
36100 0.006428
36200 0.006428
36300 0.006428
36400 0.006428
36500 0.006428
36600 0.006428
36700 0.006428
36800 0.006428
36900 0.006428
37000 0.006428
37100 0.006428
37200 0.006428
37300 0.006428
37400 0.006135
37500 0.006135
37600 0.006135
37700 0.006135
37800 0.006135
37900 0.006135
38000 0.006135
38100 0.006135
38200 0.006135
38300 0.006135
38400 0.006135
38500 0.006135
38600 0.006135
38700 0.006135
38800 0.006135
38900 0.006135
39000 0.006135
39100 0.006135
39200 0.006135
39300 0.006135
39400 0.006135
39500 0.006135
39600 0.006135
39700 0.006135
39800 0.006135
39900 0.006135
40000 0.006135
40100 0.006135
40200 0.006135
40300 0.006135
40400 0.006135
40500 0.006135
40600 0.006135
40700 0.006135
40800 0.006135
40900 0.006135
41000 0.006135
41100 0.006135
41200 0.006135
41300 0.006135
41400 0.006135
41500 0.006135
41600 0.006135
41700 0.006135
41800 0.006135
41900 0.006135
42000 0.006135
42100 0.006135
42200 0.006135
42300 0.006135
42400 0.006135
42500 0.006135
42600 0.006135
42700 0.006135
42800 0.006135
42900 0.006135
43000 0.006135
43100 0.006135
43200 0.006135
43300 0.006135
43400 0.006135
43500 0.005877
43600 0.005877
43700 0.005877
43800 0.005877
43900 0.005877
44000 0.005877
44100 0.005877
44200 0.005877
44300 0.005672
44400 0.005672
44500 0.005672
44600 0.005672
44700 0.005672
44800 0.005672
44900 0.005672
45000 0.005672
45100 0.005672
45200 0.005672
45300 0.005672
45400 0.005672
45500 0.005672
45600 0.005208
45700 0.005208
45800 0.005208
45900 0.005208
46000 0.005208
46100 0.005208
46200 0.005208
46300 0.005208
46400 0.005208
46500 0.005208
